id;name;link;count_subscribers;count_views;is_moderate;start_date;last_pay_date;end_public_date;manager_id;is_pay
5476;Телеканал "Забайкалье" | ЗРТК | ТВ Чита;https://t.me/zabrtk;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5477;Цугольский Дацан;https://t.me/tsugoldatsan;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5478;Чита. Новости Забайкалья;https://t.me/zabchita;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5479;2-й Восточный окружной военный суд;https://t.me/VtoroiVostochOvs;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5480;Александр Сапожников;https://t.me/a_sapozhnikov_chita;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5481;Олег Бянкин / депутат Заксобрания Забайкалья;https://t.me/byankin_o;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5482;ChitaMedia|Забайкальский край;https://t.me/chitamediasu;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5483;Аргументы и Факты — Забайкалье;https://t.me/aif_chita;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5484;Чё по Чите;https://t.me/chita_rus;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5485;Pegas Touristik - турагентство, Чита;https://t.me/pegaschita;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5486;Администрация Ингодинского района;https://t.me/ingodraion;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5487;Сибирский Налоговый Форум;https://t.me/SibTaxForum;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5488;Канал Читинского КСК;https://t.me/chita_ksk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5489;Следком Забайкалья;https://t.me/susk_75;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5490;За Байкалом;https://t.me/zabaykalom;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5491;Прокуратура Забайкальского края;https://t.me/prokzabkray;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5492;Администрация Черновского района;https://t.me/adm_chern_chita;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5493;Администрация ГП "Город Краснокаменск";https://t.me/krkadm;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5494;Юрий Григорьев / депутат Государственной Думы от Забайкалья;https://t.me/grigorevgd75;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5495;Chita_sport75 (Чита-спорт75);https://t.me/chita_sport75;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5496;Администрация Центрального района г.Читы;https://t.me/adm_centr_raion;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5497;Единая Россия | Забайкальский край;https://t.me/Chita_ER;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5498;Администрация Сретенского района;https://t.me/mrSretensky;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5499;АО "Водоканал-Чита"💧;https://t.me/vodokanal75;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5500;Союз добровольцев России - Забайкальский край;https://t.me/souzbodro75;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5501;Читинский телеграф;https://t.me/chitinskiy_telegraph;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5502;Тот самый читарушный фотограф;https://t.me/zabfoto;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5503;Комитет Культуры г. Чита;https://t.me/Komitet_Kyltury;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5504;МБОУ "СОШ 11", г. Чита;https://t.me/school11chita;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5505;Мониторинг 75 Забайкальский край;https://t.me/monitoring_75;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5506;Ивановская область: треш и новости;https://t.me/IvanovoNovosti;17000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5507;Новости Иваново и Области;https://t.me/ivanovo_smi;15000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5508;Местные. Иваново;https://t.me/nottourists;12000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5509;IvanovoNEWS | Барс | Новости | Иваново;https://t.me/ivanovonewsBars;11000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5510;Ивановская строчка;https://t.me/ivanovoline;8000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5511;1000 слов;https://t.me/slova1000;6000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5512;Иваново вещает;https://t.me/ivanovohere;6000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5513;Ивановские новости;https://t.me/newsivanovo;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5514;Ивановская область;https://t.me/ivanovoobl;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5515;Жизнь мента. Иваново;https://t.me/mentlife37;4000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5516;Позитивный политолог 😜 Иваново;https://t.me/elenapargina;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5517;Иваново 24 | Главные новости;https://t.me/ivanovo_24;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5518;Прожарка Иваново;https://t.me/ivanovopro;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5519;Ивановская невеста 💋;https://t.me/ivanovobride;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5520;Жизнь в Иваново;https://t.me/life_in_ivanovo;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5521;Кинешемец.RU | Кинешма;https://t.me/kineshemec_ru;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5522;Экс-прокурор 🫵 - Царевский Алексей;https://t.me/pro100_tsar25;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5523;ИГЭУ;https://t.me/ispu_info;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5524;Спецкор Кинешма;https://t.me/kineshmaspeckor;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5525;Свободные люди Иванова;https://t.me/free_navalny_ivanovo;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5526;Луковое варенье|Иваново;https://t.me/onion_37;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5527;Иваново - прошлое в фотографиях;https://t.me/retro37;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5528;Подслушано Увидено Шуя;https://t.me/podslushenoshuia;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5529;Официальная Кинешма;https://t.me/kinadm;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5530;ЧП Иваново | Новости | Происшествия;https://t.me/ivanovochp;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5531;Вести. Иваново;https://t.me/ivteleradio;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5532;Ивановский Политех | ИВГПУ;https://t.me/ivgpu;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5533;ВРАЧИ ИВАНОВО;https://t.me/vrachiivanovo;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5534;Единая Россия | Ивановская область;https://t.me/ivanovo_er;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5535;Новостной агент Нестеренко😎;https://t.me/nesterenko_news;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5536;ПРОФКОМ СТУДЕНТОВ ИВГПУ;https://t.me/ppoivgpu;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5537;Енот из Иваново || #ДаПобеде;https://t.me/enot_ivanovo;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5538;Дороги и транспорт Ивановской области;https://t.me/ddhtivobl;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5539;Михаил Кизеев - Депутат Госдумы;https://t.me/kizeev_mv;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5540;ЛДПР Ивановская область;https://t.me/ldpr37;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5541;Карьера с Ивановским Политехом;https://t.me/career_ivgpu;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5542;Ивановские профсоюзы;https://t.me/ivanovoprof;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5543;СШОР N 8 “Спартак”;https://t.me/schor8;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5544;ФИО;https://t.me/footballivanovo;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5545;Иваново 37;https://t.me/ivanovo37ivanovo;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5546;Инцидент-Кинешма;https://t.me/insidekineshma;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5547;Ивановская Халява;https://t.me/mecshanikus;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5548;svodka38;https://t.me/svodka38;107000;14000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5549;Новости Иркутска и Области;https://t.me/irkutsk_smi;73000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5550;Мой город - Иркутск😎;https://t.me/irkutsk_poleznoe;47000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5551;Pryanikov38;https://t.me/pryanikov38;34000;6000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5552;ДТП 38RUS;https://t.me/irkdtp;32000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5553;Babr Mash;https://t.me/babr_mash;31000;9000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5554;Приангарские думы;https://t.me/PRiangarskie;28000;7000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5555;Новости Иркутска и не только;https://t.me/novosti_irkutsk;19000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5556;ЧП ИРКУТСК;https://t.me/chp_irkutsk;19000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5557;Филиппенко Иркутск;https://t.me/oldfilip;18000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5558;ВЕСТИ-ИРКУТСК;https://t.me/vestiirkutsk;18000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5559;Инцидент Братск;https://t.me/incidentbratsk;18000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5560;Откидач. Иркутск. Сибирь. Россия;https://t.me/otkidach;15000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5561;Работа 38;https://t.me/rabota38irk;15000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5562;Мой Иркутск | новости;https://t.me/irk_gorod;14000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5563;Иркутск / Новости -Политика Иркутска;https://t.me/IrkutskNovosti;14000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5564;IRK.ru | Новости Иркутска и Приангарья;https://t.me/irkru;13000;5000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5565;Инцидент Усть-Илимск;https://t.me/incident38;9000;4000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5566;В поле зрения | Иркутск;https://t.me/vpolezreniyaproekt;9000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5567;Иркутск политический;https://t.me/Irkpolicy;8000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5568;Ирку-кутск;https://t.me/irkqq;8000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5569;АИСТ ТВ | Иркутская область;https://t.me/aisttvru;8000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5570;Редакция Иркутска;https://t.me/irk_edition;7000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5571;Выгодно. Иркутск 🤝;https://t.me/vigodno_irkutsk;7000;3000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5572;Иркутск онлайн;https://t.me/onlirk;7000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5573;Руслан Болотов;https://t.me/ruslanbolotov;6000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5574;Ангарск Сегодня;https://t.me/angarsk_today;6000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5575;Иркутск. Бабр. Дальше некуда;https://t.me/irk_24;6000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5576;Дядя Миша DT;https://t.me/Drifttrooper;6000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5577;IKT Авиабилеты Иркутск;https://t.me/ikt_irk;5000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5578;Ангарск. Как есть!;https://t.me/angarsk38;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5579;Братская студия телевидения;https://t.me/bst24bratsk;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5580;Город Иркутск;https://t.me/admirk;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5581;Красный Иркутск;https://t.me/redirkutsk;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5582;Мой бизнес | Иркутская область;https://t.me/mb38ru;5000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5583;Ангарский Коррупционер;https://t.me/angarskcorruption;4000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5584;АКТИС. Ангарск и Приангарье;https://t.me/aktistv;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5585;🎭 Детская АФИША, Иркутск;https://t.me/afisha138;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5586;Новости Иркутской области / ТК Город;https://t.me/tkgorodbratsk;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5587;Иркутский Коррупционер;https://t.me/irkutskcorruption;3000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5588;Новости здесь и сейчас|Иркутск;https://t.me/nov_irk;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5589;Ангарский сплетник;https://t.me/spletnikangarsk;3000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5590;Минздрав Иркутской области;https://t.me/minzdrav_38;3000;2000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5591;Мэр Вадим Семенов;https://t.me/VASemenovCheremhovo;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5592;Красноштанов. О важном;https://t.me/anton_krasnoshtanov;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5593;Около Байкала;https://t.me/OkoloBaikala;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5594;Работа Иркутск;https://t.me/rabota38rus;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5595;Верблюд в огне;https://t.me/verbludvogne;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5596;Иркутский университет;https://t.me/irkutskuniversity;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5597;Говорит Степанов;https://t.me/stepanovnm;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5598;Кстати, Иркутск;https://t.me/irkutskstati;3000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5599;Байкальский Писыч 🕶️;https://t.me/baikalpisych;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5600;Байкальская косметика "baikal cosmetics";https://t.me/baikal_cosmetics;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5601;БГУ | Байкальский Государственный Университет;https://t.me/tg_bgu;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5602;Иркутск Сегодня;https://t.me/irktoday;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5603;Депутат из Братска;https://t.me/deputat_bratsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5604;Точка Иркутска;https://t.me/Tochka_Irkutska;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5605;LiveAngarsk / ЖивойАнгарск - НОВОСТИ АНГАРСКА;https://t.me/liveangarsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5606;Байкальский баклан;https://t.me/sterv38;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5607;Иркутский дзынь;https://t.me/irkdzen;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5608;Типичный Иркутск;https://t.me/irkutsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5609;Сергей Петров. Ангарск;https://t.me/SPetrovAngarsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5610;Галерея В. Бронштейна;https://t.me/vbgallery_irkutsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5611;Новости Братска;https://t.me/new_bratsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5612;Зоюшка, они долбанулись?;https://t.me/dolbanulis;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5613;Невозмутимый Иркутск;https://t.me/nia_baikal;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5614;Наш город Братск!;https://t.me/Our_Bratsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5615;ЭКОсводка38;https://t.me/ecosvodka38;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5616;Единая Россия | Иркутская область;https://t.me/berloga38;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5617;РТ-НЭО Иркутск;https://t.me/rtneo_irk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5618;ИРТ I Новости Усть-Илимска;https://t.me/rtneo_irk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5619;KAK YA HOCHU;https://t.me/kakyahochu;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5620;Город Братск;https://t.me/gorodbratsk;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5621;Спецкорр;https://t.me/Speckor38;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5622;Андрей Болгов / депутат, предприниматель;https://t.me/bolgovandrey;2000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5623;⚡️ Микрорайон Березовый Иркутск;https://t.me/Bereza38;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5624;Сводка Усть-Илимск;https://t.me/svodkaui;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5625;Усолье в кубе;https://t.me/uscub;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5626;Иркутский дрын;https://t.me/irkdrin;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5627;Улица Большая;https://t.me/bolshaya38;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5628;Glagol38;https://t.me/glagol38;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5629;Baikal Go - Поехали на Байкал;https://t.me/baikalgo;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5630;Альтаир Иркутск;https://t.me/altairirk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5631;Усольский свинокомплекс;https://t.me/ushpk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5632;Работа в Иркутске;https://t.me/irkutsk_038;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5633;Город на ладони;https://t.me/gorodnaladone;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5634;Иркутский транспорт;https://t.me/irkgt;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5635;Госномер 38;https://t.me/gosnomer38;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5636;Иркутск Бизнес возможности;https://t.me/sale100;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5637;«Областная». Главное.;https://t.me/ogirk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5638;Депутат ЩАПОВ;https://t.me/shchapov_mikhail;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5639;Говорит Иркутск 📢;https://t.me/govoritirkutsk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5640;эспрессо мне за воротник;https://t.me/kat_shank_about_coffee;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5641;Наталья Дикусарова. Честно о главном.;https://t.me/dikusarova;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5642;Магазин "Планета Спорт Иркутск".;https://t.me/planetasportirkutsk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5643;Альфа - Омега. Иркутск.;https://t.me/dobrodeevonline;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5644;Маркеты38;https://t.me/market38region;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5645;WEACOM.RU новости Иркутской области, России, Мира;https://t.me/weacomru;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5646;ИГНАТЕНКО LIVE Иркутск;https://t.me/ignatenko1959;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5647;НЕКОЛЧАК;https://t.me/nekolchak;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
5648;Регион 38 | Иркутск авто;https://t.me/region_irk;1000;1000;true;2023-12-29T11:11:27;2023-08-15T22:23:38;2053-08-15T22:23:38;null;false
